Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Svabite_298.00_1.01_,3.73821182812818,9.6841,9.6906,13.963,90.623,88.869,120.371,3.53977014721006,9.861823354033538,9.868442642537511,14.219250058587756,90.623000000008,88.86900000000504,120.37100000000248
0_Strontioperloffite_298.00_1.01_,3.833428302434758,9.183,12.349,5.0081,90.0,100.23,90.0,3.61601861535362,9.363520815185824,12.591758526268944,5.106549993959658,90.0,100.22999999999328,90.0
0_Nickelphosphide_298.00_1.01_,7.509316244345146,9.0127,9.0127,8.8946,90.0,90.0,90.0,7.517579476749803,9.009405496176372,9.009405496176372,8.891348666469511,90.0,90.0,90.0
0_Banalsite_298.00_1.01_,3.051470735985769,8.54,10.0127,16.7897,90.0,90.0,90.0,2.937424694166985,8.649144656593588,10.140666358673789,17.004279161687265,90.0,90.0,90.0
0_Nitrogen_299.00_49000.00_,6.356035438207827,6.164,6.164,6.164,90.0,90.0,90.0,2.991342228292289,8.025958695318081,8.025958695318081,8.025958695318081,90.0,90.0,90.0
0_Apatite-(SrF)_298.00_1.01_,4.155290652466467,9.7038,9.7038,14.5446,90.0,90.0,120.0,3.934628090905033,9.881946417857916,9.881946417857796,14.811615848345594,90.0,90.0,120.0
0_Zwieselite_298.00_1.01_,4.086775885611652,11.999,9.890000000000002,6.489,90.0,90.0,107.71999999999998,3.9012639029984815,12.18628431481444,10.044366353322324,6.590282433438593,90.0,90.0,107.71999999998592
0_Buckminsterfullerene_298.00_1.01_,1.650748569512167,14.26,14.26,14.26,90.0,90.0,90.0,1.35653444138139,15.228055151834528,15.228055151834528,15.228055151834528,90.0,90.0,90.0
0_Letovicite_298.00_1.01_,1.8299246074178968,15.435,5.865,10.1696,90.0,101.829,90.0,1.2780721538643756,17.407188934088325,6.614393462807191,11.469008654623016,90.0,101.8290000000125,90.0
0_Mertieite_298.00_1.01_,11.21779873377518,7.6152,7.615199999999999,43.032,90.0,90.0,120.0,10.545861287949366,7.7736371746498385,7.773637174649832,43.92729736573364,90.0,90.0,119.99999999999996
0_Magnesioastrophyllite_298.00_1.01_,3.2507477460218923,10.37,23.129,5.322,90.0,99.55,90.0,3.103124452463005,10.531934335283657,23.490174468734537,5.405106512283445,90.0,99.5499999999919,90.0
0_Browneite_298.00_1.01_,3.2886818324025526,11.202,11.202,11.202,90.0,90.0,90.0,3.3213320897944114,11.166461598097444,11.166461598097444,11.166461598097444,90.0,90.0,90.0
0_Majakite_298.00_1.01_,9.31817959018886,12.633,12.632999999999996,7.4278,90.0,90.0,120.0,9.219530694612278,12.677911638209396,12.677911638209237,7.454206607004787,90.0,90.0,120.0
0_Plutonium_593.15_1.01_,16.2593020667004,13.910999999999998,13.910999999999998,9.274,90.0,90.0,90.0,18.221787898120503,13.394003883450257,13.394003883450257,8.929335922300105,90.0,90.0,90.0
0_Benstonite_298.00_1.01_,3.837678656891796,18.28,18.28,8.652,90.0,90.0,120.0,3.267772327425541,19.28756925326409,19.287569253264,9.128886716588628,90.0,90.0,120.0
0_Phengite-3T_298.00_1.01_,2.833025668234148,5.22,5.22,29.762,90.0,90.0,120.0,2.665443545949359,5.327220649501608,5.327220649501604,30.3733220249937,90.0,90.0,120.0
0_Titanomaghemite_298.00_1.01_,4.934954077187232,8.341,8.341,8.341,90.0,90.0,90.0,4.475782797944337,8.61704101239356,8.61704101239356,8.61704101239356,90.0,90.0,90.0
0_Thomsonite-Ca_295.50_1.01_,2.457786930822051,13.0809,13.0597,6.6051,90.0,90.0,90.0,2.1717962410961986,13.632421569057453,13.610327727099795,6.8835865808760826,90.0,90.0,90.0
0_Hazenite_298.00_1.01_,1.874794858708444,6.9349,25.1737,11.2195,90.0,90.0,90.0,1.7980341506537136,7.0322551219897225,25.52709927532239,11.377004187683072,90.0,90.0,90.0
0_Ferro-holmquistite_298.00_1.01_,3.1995774467213693,18.2872,17.6797,5.2784,90.0,90.0,90.0,2.956646477995935,18.775040521718683,18.151334480501635,5.419209823802431,90.0,90.0,90.0
0_Eriochalcite_298.00_1.01_,2.504331907944784,14.76,8.04,11.16,90.0,90.0,90.0,2.08045629999579,15.706245996256852,8.55543481096912,11.875454289852636,90.0,90.0,90.0
0_Hematite_298.00_1.01_,5.255643974718407,5.038,10.076,13.772,90.0,90.0,120.0,4.952929935777604,5.138645698064675,10.277291396129396,14.047127541434635,90.0,90.0,120.0
0_Elpasolite_298.00_1.01_,3.037826253660704,16.18,8.09,8.09,90.0,90.0,90.0,2.7905037671551898,16.644717926477725,8.322358963238862,8.322358963238862,90.0,90.0,90.0
0_Davidite-(La)_298.00_1.01_,4.873907768875961,9.19,9.19,9.19,68.73,68.73,68.73,4.570879647510301,9.388801844583256,9.388801844583368,9.388801844583272,68.72999999999873,68.72999999999873,68.72999999999873
0_Rapidcreekite_298.00_1.01_,2.228031891147977,15.524,19.218,6.161,90.0,90.0,90.0,2.12358432778851,15.774538770505394,19.52815550705843,6.260431162399149,90.0,90.0,90.0
0_Pseudowollastonite_298.00_1.01_,2.9047847343620443,6.8394,11.8704,19.6313,90.0,90.667,90.0,2.778857481905798,6.941208162261784,12.047097313991312,19.923522501361024,90.0,90.6670000000034,90.0
0_Schreibersite_298.00_1.01_,7.188917823083794,9.068,9.068,8.922,90.0,90.0,90.0,7.214271286764401,9.057376534324671,9.057376534324671,8.911547578214021,90.0,90.0,90.0
0_Akdalaite_298.00_1.01_,3.702500414332621,11.15,5.575,8.761,90.0,90.0,120.0,3.5382123049102785,11.319987242766658,5.659993621383325,8.89456576088592,90.0,90.0,120.0
0_Alinite_298.00_1.01_,2.9654417319020934,10.485,10.485,8.609,90.0,90.0,90.0,2.9283804361861225,10.52906349087976,10.52906349087976,8.64517955107151,90.0,90.0,90.0
0_Ferrochiavennite_298.00_1.01_,3.009440420775484,8.7499,4.916,31.431,90.0,90.1574,90.0,2.6839739281027524,9.090437786832592,5.10732604487697,32.654264629073616,90.0,90.1574000000092,90.0
0_Fersmite_298.00_1.01_,4.785307762717592,14.926,5.752,10.408,90.0,90.0,90.0,4.479665412479777,15.258085717490824,5.879975147193229,10.639565600136985,90.0,90.0,90.0
0_Daqingshanite-(Ce)_298.00_1.01_,4.162387481953935,10.073,10.073,9.234,90.0,90.0,120.0,3.9231080871516135,10.273826670519018,10.273826670518988,9.418099421778177,90.0,90.0,120.0
0_Hydroxylbastnasite-(Ce)_298.00_1.01_,4.91563561725714,12.4112,12.4112,9.8511,90.0,90.0,120.0,5.01966778758278,12.324922121909928,12.324922121909896,9.782618950234262,90.0,90.0,120.0
0_Hydroxyapophyllite_298.00_1.01_,2.352889862265843,8.979,8.979,15.83,90.0,90.0,90.0,2.240170697117492,9.127207527032777,9.127207527032777,16.091290249797392,90.0,90.0,90.0
0_Edgarbaileyite_298.00_1.01_,9.06955118237548,11.755,7.678,11.982,90.0,111.73,90.0,8.40778831423482,12.05572231608705,7.8744224536722305,12.288529544139116,90.0,111.72999999999206,90.0
0_Schwertmannite_298.00_1.01_,3.4213080934889284,10.821,12.004,10.514,90.0,92.6,90.0,3.7368645080122738,10.50750045892024,11.65622729035013,10.209394679335354,90.0,92.59999999999192,90.0
0_Rickardite_298.00_1.01_,8.725228928795271,11.94,7.96,12.24,90.0,90.0,90.0,7.934833610032032,12.324263929935888,8.216175953290673,12.633918802547369,90.0,90.0,90.0
0_Rossiantonite_298.00_1.01_,1.956624008142301,10.341,10.96,11.1446,86.985,65.727,75.064,1.88440694366684,10.471514520270423,11.098326964719451,11.285256814873366,86.98499999999032,65.72700000000788,75.06400000000814
0_Scapolite_298.00_1.01_,3.260232792184077,12.069,12.069,7.581,90.0,90.0,90.0,2.248552091595313,13.68478958041983,13.68478958041983,8.595939167218898,90.0,90.0,90.0
0_Alamosite_298.00_1.01_,6.302734420302561,11.23,7.08,12.26,90.0,113.25,90.0,5.958952368754452,11.442047031745666,7.2136859291860755,12.491495690935237,90.0,113.25,90.0
0_Panichiite_298.00_1.01_,2.394640738650054,10.064,10.064,10.064,90.0,90.0,90.0,1.9970061067287983,10.694067120120078,10.694067120120078,10.694067120120078,90.0,90.0,90.0
0_Burkeite_298.00_1.01_,4.345523556727904,10.34,9.217,7.058,90.0,90.0,90.0,1.8216766066710093,13.838076566944432,12.335159740573278,9.445758646953012,90.0,90.0,90.0
0_Pararealgar_298.00_1.01_,3.522895665120999,9.909,9.655,17.004,90.0,97.29,90.0,1.686477545179186,12.844260958016983,12.515020642815015,22.04095401454437,90.0,97.28999999999152,90.0
0_Maxwellite_298.00_1.01_,4.137805174733564,13.334,8.781,7.134,90.0,114.49999999999996,90.0,3.8493025217479153,13.659225460619677,8.995174648995091,7.308003182545426,90.0,114.5,90.0
0_Belloite_298.00_1.01_,3.708228295087469,11.11,13.342,12.254,90.0,114.88,90.0,3.3617320467578446,11.489392524239976,13.797612516508712,12.67245868515209,90.0,114.880000000004,90.0
0_Magnesium_298.00_1.01_,3.2507477460218923,10.37,23.129,5.322,90.0,99.55,90.0,3.103124452463005,10.531934335283657,23.490174468734537,5.405106512283445,90.0,99.5499999999919,90.0
0_Berryite_298.00_1.01_,6.899263436197242,12.703,4.0305,28.925,90.0,102.484,90.0,6.580949757180472,12.904707188905054,4.094499120277313,29.384291540508485,90.0,102.48399999999695,90.0
0_Manandonite_298.00_1.01_,2.90223106681272,5.07,8.776,13.778,90.09,90.12,89.97,2.8158928755166164,5.121340550207623,8.864868770931357,13.917520729933058,90.09000000000928,90.11999999999618,89.96999999998863
0_Uraninite_298.00_1.01_,10.969402284970515,10.9364,10.9364,10.9364,90.0,90.0,90.0,11.113178370582968,10.889035730973648,10.889035730973648,10.889035730973648,90.0,90.0,90.0
0_Versiliaite_298.00_1.01_,5.326172329588003,8.492,8.326,11.938,90.0,90.0,90.0,4.978597367312474,8.685289887149418,8.51551149321794,12.20972570334314,90.0,90.0,90.0
0_Talnakhite_298.00_1.01_,4.639850072043967,10.593,10.593,10.593,90.0,90.0,90.0,4.962894242559141,10.358126112099164,10.358126112099164,10.358126112099164,90.0,90.0,90.0
0_Sohngeite_298.00_1.01_,3.746391981633377,7.4865,14.8758,7.4963,90.0,90.0,90.0,3.129108605177352,7.952043738850418,15.800843151057414,7.962453146269157,90.0,90.0,90.0
0_Shannonite_298.00_1.01_,7.5379518558404355,10.293,9.014,9.315,90.0,90.0,90.0,6.745127511243371,10.681915317301828,9.354589009050654,9.66696212772444,90.0,90.0,90.0
0_Tarbuttite_298.00_1.01_,4.200498427475029,10.998,11.308,6.465000000000001,102.85,102.77,86.83,3.961021891347337,11.215401135140215,11.53152900856208,6.592795811845964,102.84999999999042,102.77000000000704,86.83000000000331
0_Kudriavite_298.00_1.01_,11.80459596037157,13.095,8.0064,14.711,90.0,115.59000000000002,90.0,6.361348587274852,16.103309900976043,9.845707551827104,18.090553031940328,90.0,115.59000000000644,90.0
0_Fluor-schorl_298.00_1.01_,3.320554202820167,15.963,15.963,7.154,90.0,90.0,120.0,3.221277291418048,16.125352713311983,16.125352713311713,7.226760214936546,90.0,90.0,120.0
0_Foordite_298.00_1.01_,5.742327575708761,17.093,9.754,5.558000000000001,90.0,90.84999999999998,90.0,5.380924514748382,17.46750397374582,9.967708053584186,5.679774591123845,90.0,90.8499999999922,90.0
0_Dansite_298.00_1.01_,2.819622513224782,15.9132,15.9132,15.9132,90.0,90.0,90.0,2.0645680412513303,17.659521958051418,17.659521958051418,17.659521958051418,90.0,90.0,90.0
0_Cuproiridsite_10.00_1.01_,8.101489867335012,13.729,6.8645,10.0257,90.0,90.0,90.0,7.807923604292117,13.898961254377936,6.949480627188969,10.149815416127828,90.0,90.0,90.0
0_Kalborsite_298.00_1.01_,2.47709212278692,9.851,9.851,13.06,90.0,90.0,90.0,2.36716715312932,10.001233650917364,10.001233650917364,13.25917282316331,90.0,90.0,90.0
0_Kamiokite_298.00_1.01_,6.036935621060651,11.5464,5.7732,10.0542,90.0,90.0,120.0,5.083982564283716,12.227718011810994,6.113859005905503,10.647467819783786,90.0,90.0,120.0
0_Clinobehoite_298.00_1.01_,1.919317795397178,11.02,4.746,8.645999999999999,90.0,98.93999999999998,90.0,1.879584361650738,11.097230990036945,4.779261186816312,8.706593388371836,90.0,98.94000000000212,90.0
0_Clarkeite_298.00_1.01_,6.771403093763794,7.908,7.908,17.66,90.0,90.0,120.0,5.768300146750411,8.34292630802934,8.34292630802935,18.631269423343177,90.0,90.0,120.0
0_Yaroshevskite_298.00_1.01_,4.261926518347808,12.8688,8.3232,9.1726,105.33799999999998,96.113,107.642,4.049381218396239,13.0902634157517,8.466436688889758,9.330454293121692,105.33799999999216,96.1130000000084,107.64199999999371
0_Willemite_298.00_1.01_,4.664135483559177,7.0069,7.0069,12.9274,90.0,90.0,90.0,4.464160875834814,7.110011779822725,7.110011779822725,13.117636370218076,90.0,90.0,90.0
0_Naumannite_298.00_1.01_,8.239449585606698,8.666,14.124,15.528,90.0,90.0,90.0,7.114679744813805,9.103078955225664,14.836359008031938,16.311171245873815,90.0,90.0,90.0
0_Mica_298.00_1.01_,2.833571258063801,10.658,9.23,10.218999999999998,90.0,100.0,90.0,2.757801158074217,10.754911561417272,9.313926976157171,10.311919801662912,90.0,100.0,90.0
0_Arsenopyrite_298.00_1.01_,6.1979553011435,11.488,11.35,11.57,90.0,112.28,90.0,6.078261604398162,11.56303031308047,11.424129008832216,11.64556587067752,90.0,112.28000000001464,90.0
0_Orthominasragrite_298.00_1.01_,2.011238400884783,7.242,9.319,12.384,90.0,90.0,90.0,1.8696800828125013,7.420611571037319,9.548837231496483,12.689430225866577,90.0,90.0,90.0
0_Argon_4.20_1.01_,1.8274186814947893,15.768,15.768,10.512,90.0,90.0,90.0,1.408371952631705,17.205198592831334,17.205198592831334,11.47013239522096,90.0,90.0,90.0
0_Muthmannite_298.00_1.01_,11.04493807469407,10.248,8.838,14.874,90.0,89.96000000000001,90.0,7.868790749024335,11.478065863089403,9.898823780053092,16.659323931263653,90.0,89.96000000000747,90.0
0_Wollastonite-2M_298.00_1.01_,2.9139592675021007,15.426,7.32,7.066,90.0,95.40399999999998,90.0,2.802492949637038,15.627899552662484,7.4158060887779635,7.158481669850427,90.0,95.40399999999298,90.0
0_Olivenite_298.00_1.01_,4.481674111583361,8.5894,8.2076,11.8572,90.0,90.0,90.0,4.408113569560375,8.63696799366833,8.253053589870301,11.922865030680184,90.0,90.0,90.0
0_Natanite_298.00_1.01_,3.80139193348573,15.58,7.79,7.79,90.0,90.0,90.0,3.4045079584751163,16.165640492120282,8.082820246060141,8.082820246060141,90.0,90.0,90.0
0_Natromolybdite_298.00_1.01_,2.5912805955528744,8.478,10.579,13.83,90.0,90.0,90.0,2.4327646091390647,8.658402610253269,10.804109602956991,14.124287343689872,90.0,90.0,90.0
0_Nafertisite_298.00_1.01_,3.145041567455396,5.353,16.176,21.95,90.0,94.6,90.0,3.1264483510967813,5.363601738475215,16.208036936591792,21.993472475159894,90.0,94.5999999999916,90.0
0_Spryite_30.00_1.01_,6.5492392363037615,14.866,22.24,10.394,90.0,90.0,90.0,5.877111236854346,15.412754825424622,23.05796228423537,10.776279675464982,90.0,90.0,90.0
0_Stoiberite_298.00_1.01_,4.92446939791142,8.393,6.0652,16.156,90.0,108.09,90.0,4.592783225613897,8.590519731334997,6.207937599725077,16.536213127540492,90.0,108.09000000000913,90.0
0_Tachyhydrite_298.00_1.01_,1.6780164082647009,16.43,8.215,8.215,76.04,76.04,76.04,1.538771331155279,16.912077632271266,8.456038816135663,8.456038816135697,76.039999999995,76.039999999995,76.039999999995
0_Shimazakiite_298.00_1.01_,2.784430071425544,7.097,6.352,19.254,90.0,92.393,90.0,2.67880077632956,7.189101489833986,6.434433234243405,19.503869252538543,90.0,92.39299999999425,90.0
0_Dalnegroite_298.00_1.01_,4.735724480507703,16.218,42.546,8.58,95.70000000000002,90.18,96.38,4.107969023364141,17.009809539384467,44.6232184401684,8.99890034825003,95.70000000000796,90.17999999999404,96.38000000000388
0_Kupletskite_298.00_1.01_,3.393802119673988,5.3784,11.9085,11.7236,112.964,94.697,103.112,3.206003463443273,5.481476557490979,12.136725343016757,11.948281750967093,112.96399999999576,94.69699999998952,103.112000000009
0_Cascandite_298.00_1.01_,3.007037044322703,9.791,10.42,7.076,98.91,102.63,84.17,2.892376923274485,9.918742444132196,10.55594896005084,7.168320042353086,98.90999999998928,102.63000000000392,84.1699999999971
0_Chlorothionite_298.00_1.01_,2.67803843799104,7.732,12.156,16.292,90.0,90.0,90.0,2.4329934438141225,7.983571300372925,12.551512251336325,16.822082724479653,90.0,90.0,90.0
0_Krupkaite_298.00_1.01_,7.392142557241528,12.009,11.2,11.56,90.0,90.0,90.0,6.750552280519752,12.37855498943139,11.54465949551429,11.915737836441746,90.0,90.0,90.0
0_Kapellasite_298.00_1.01_,3.563735254680316,12.6,12.6,11.466,90.0,90.0,120.0,3.607621898785489,12.549005053059927,12.549005053059908,11.419594598284403,90.0,90.0,120.0
0_Goosecreekite_298.00_1.01_,1.916476410369558,7.401,17.439,7.293,90.0,105.44,90.0,1.9694820917716,7.334339057430147,17.281926607556223,7.2273118154084095,90.0,105.44000000000068,90.0
0_Georgerobinsonite_298.00_1.01_,6.4453651183439735,7.6256,11.6081,13.7922,90.0,90.0,90.0,5.347885395238318,8.116222398335935,12.35495190176821,14.679574402319808,90.0,90.0,90.0
0_Wesselsite_5.00_1.01_,3.489606953557656,7.39675,7.39675,15.8465,90.0,90.0,90.0,3.3492470199519797,7.498775171222464,7.498775171222464,16.065074627475116,90.0,90.0,90.0
0_Yttriaite-(Y)_298.00_1.01_,7.177232313703807,9.42,9.42,9.42,90.0,90.0,90.0,4.868797265071242,10.722734893304551,10.722734893304551,10.722734893304551,90.0,90.0,90.0
0_Barentsite_298.00_1.01_,2.5503183805977625,12.944,6.735,8.806,92.5,97.32999999999998,119.31999999999998,2.4205118376881467,13.171449920069644,6.853346354424531,8.960737638761902,92.5,97.33000000000472,119.31999999999812
0_Niobocarbide_298.00_1.01_,7.807217289805703,8.9382,8.9382,8.9382,90.0,90.0,90.0,7.563467463178614,9.033208265111783,9.033208265111783,9.033208265111783,90.0,90.0,90.0
0_Antimonpearceite_300.00_1.01_,12.766233247933222,7.595,7.594999999999999,12.0731,90.0,90.0,120.0,7.606411336040275,9.027325533567742,9.027325533567696,14.349941263899735,90.0,90.0,120.0
0_Monazite-(Sm)_298.00_1.01_,5.729351008202008,13.3636,6.8877,12.730600000000004,90.0,103.85999999999996,90.0,5.507474779831211,13.540721438818352,6.978989722391363,12.899331643346118,90.0,103.85999999998964,90.0
0_Molybdite_298.00_1.01_,4.734923982018601,7.908,13.825,7.388,90.0,90.0,90.0,4.38127458369487,8.115367044673066,14.187525214037052,7.58173137658622,90.0,90.0,90.0
0_Azoproite_298.00_1.01_,3.798071696570756,9.246,12.2731,6.0184,90.0,90.0,90.0,3.618966687030224,9.396097824310353,12.472339196143698,6.116101573202497,90.0,90.0,90.0
0_Synchysite-(Ce)_298.00_1.01_,3.968603001764985,12.329,7.11,18.741,90.0,102.68,90.0,3.81106780653341,12.496622210467123,7.206665902864849,18.99579826801566,90.0,102.67999999999392,90.0
0_Shorl_298.00_1.01_,3.290568698464409,15.99,15.99,7.195,90.0,90.0,120.0,3.171994595594856,16.186836722279978,16.186836722280162,7.283570370031665,90.0,90.0,120.0
0_Smirnite_298.00_1.01_,7.878454302319704,11.602,16.461,5.523,90.0,90.0,90.0,7.418837965128545,11.837067500975955,16.794515439886382,5.634901207368552,90.0,90.0,90.0
0_Acanthite_298.00_1.01_,7.25621515108296,8.46,13.82,15.74,90.0,99.57999999999998,90.0,6.521701684509071,8.766647906540495,14.320930740944316,16.31052459207416,90.0,99.58000000000496,90.0
0_Franklinfurnaceite_298.00_1.01_,3.720835513869493,5.483,9.39,14.509999999999998,90.0,97.04,90.0,3.9553262596534378,5.3724707584909535,9.200711366447324,14.217499672752956,90.0,97.03999999999157,90.0
0_Fluellite_298.00_1.01_,2.246517524070925,8.546,11.222,21.158,90.0,90.0,90.0,1.0413200434328476,11.086938480625845,14.558579877086771,27.448799950044844,90.0,90.0,90.0
0_Guanacoite_298.00_1.01_,3.2879214272106565,5.459,16.808,6.917,90.0,100.43999999999998,90.0,3.105694748986626,5.563779611218309,17.13061141332797,7.049764347096,90.0,100.44000000000212,90.0
0_Kolbeckite_298.00_1.01_,2.370277374154328,10.8516,10.2027,8.9074,90.0,90.502,90.0,2.261109473934596,11.023556252293549,10.36437367533592,9.048548136834944,90.0,90.501999999992,90.0
0_Kesterite_298.00_1.01_,4.557973025343351,10.854,10.854,10.871,90.0,90.0,90.0,4.425543020328382,10.961221941240815,10.961221941240815,10.978389876840652,90.0,90.0,90.0
0_Colemanite_298.00_1.01_,2.4361756834029022,8.712,11.247,6.091,90.0,110.12,90.0,2.3341630213241933,8.83715769648136,11.408575827860949,6.178504078198777,90.0,110.11999999999604,90.0
0_Gadolinium_298.00_1.01_,7.888023841290091,10.908,10.908,17.3478,90.0,90.0,120.0,7.82940796746823,10.935159463146498,10.935159463146462,17.390993705057983,90.0,90.0,120.0
0_Cordylite-(La)_298.00_1.01_,4.403113847189946,10.2364,5.1182,23.1785,90.0,90.0,120.0,4.194478431305805,10.403415962929566,5.201707981464776,23.55667782587265,90.0,90.0,120.0
0_Jamesite_298.00_1.01_,6.374387095650492,11.166,9.542,10.219,109.81000000000002,90.57,97.71,5.546313845462313,11.697506820727757,9.996203661417171,10.70542917795229,109.81000000000157,90.57000000000596,97.71000000000852
0_Lecontite_298.00_1.01_,1.7384196991397232,6.253,8.228,12.856,90.0,90.0,90.0,1.6375087702612747,6.379046662428146,8.39385829817019,13.1151485514433,90.0,90.0,90.0
